"Country.Year","dem.MortalityInfant","dem.BirthRate.var","hs.DrinkingWater","dem.PopGrowth","dem.MortalityUnder5.var","eco.CO2Emissions","sci.EduExpense","dem.LifeExpectancy","dem.DeathRate.var","eco.AgeDependancyRate","hs.BasicSanitation","hs.GovHealthExpend","dem.MortalityUnder5","dem.AdolescentFertRate.var","HDI_rank"
"Chad - 2004",95.8666666666667,-0.341000000000008,40.9762404841553,3.83022466636145,-3.36666666666667,0.0709236484473757,1.80000000000001,48.0756666666667,-0.225666666666665,108.115966275249,11.3734098205571,6.95479393005371,175.033333333333,-2.72959999999995,"2"
"Chad - 2008",89.6666666666667,-0.532333333333334,40.336535041237,3.40817815135831,-3.83333333333334,0.0792271728586529,1.29500000000001,49.354,-0.397333333333336,107.43970042071,11.1502833559419,7.58571879069011,160.566666666667,-3.01039999999998,"3"
"Chad - 2012",82.7,-0.591999999999999,39.6528063738287,3.35631583201905,-4,0.0739655063889376,1.62186614601075,51.414,-0.427666666666665,104.855618909522,10.0371738769333,8.42530870437622,144.6,-3.572,"3"
"Chad - 2016",76.0666666666667,-0.540333333333336,39.0078694074026,3.22098509243902,-3.73333333333332,0.0713223493819172,1.76559843803225,53.1213333333333,-0.269666666666666,101.254580996339,8.8458142298856,8.67955017089845,129.366666666667,-3.42599999999999,"1"
"Chile - 2004",8.1,-0.276666666666667,96.5879893553392,1.05483133003538,-0.266666666666667,3.58588910126367,3.62,77.1436666666667,0.0236666666666663,51.25034536625,93.7452529900472,141.734873453776,9.53333333333333,-0.393200000000007,"1"
"Chile - 2008",7.6,-0.0690000000000008,97.6374795320725,1.0653006716019,-0.0666666666666682,4.19907289154851,3.54617045500635,78.098,0.0360000000000005,47.8293583673618,95.7918332834547,275.902130126953,8.93333333333333,-0.346266666666672,"0"
"Chile - 2012",7.3,-0.168333333333331,98.6580636311992,0.999808577389317,-0.166666666666666,4.49544230901582,4.33666666666667,78.9803333333333,0.0476666666666672,45.5752520892746,97.8043942768919,466.4599609375,8.53333333333333,-0.252400000000009,"3"
"Chile - 2016",6.73333333333333,-0.333333333333332,99.5410453442718,1.18803473460008,-0.2,4.5999652470791,4.57,79.643,0.0713333333333335,45.2445551381828,99.628555177924,563.181355794271,7.9,-2.55,"1"
"China - 2004",24.1333333333333,-0.339999999999998,82.6433168008545,0.628931106334783,-2.63333333333334,3.52304931370512,1.79,72.377,0,41.6828001786166,60.8644235204798,15.9074563980103,28.8666666666667,-0.2918,"3"
"China - 2008",17.2333333333333,0.0199999999999996,86.1525043822312,0.531011055134239,-1.73333333333333,5.25478428093562,1.79,73.553,0.123333333333333,37.119622596006,68.3446426719324,42.00235303243,20.1666666666667,-0.188733333333333,"3"
"China - 2012",12.6,0.0766666666666662,89.1819872561891,0.483113753633174,-1.16666666666667,7.07559544743418,1.79,74.71,0.0233333333333325,36.566274173996,75.1796867797838,127.76336924235,14.6333333333333,0.0174000000000003,"3"
"China - 2016",9.2,0.0933333333333337,91.7261030494299,0.518642283707294,-0.866666666666667,7.37274736838314,1.79,75.9223333333333,-0.04,37.7961239505894,81.6642905898042,226.386047363281,10.7333333333333,0.0516000000000005,"2"
"Colombia - 2004",19.3333333333333,-0.604666666666667,92.2127556316743,1.47393986863652,-0.666666666666668,1.35159065908299,4.14359479090525,73.7733333333333,-0.00633333333333308,58.3645988552285,74.8173031503734,103.097539265951,22.7333333333333,-2.67540000000001,"3"
"Colombia - 2008",17.3,-0.547999999999998,93.8155663941202,1.23313033474896,-0.600000000000001,1.4742918554856,3.74666666666667,74.7313333333333,0.0186666666666664,54.5018842861231,79.1103799909805,212.477681477865,20.2,-2.372,"2"
"Colombia - 2012",15.3,-0.30466666666667,95.3017201947682,0.973931994874478,-0.599999999999998,1.70949729049508,3.4521709693687,75.6536666666667,0.0299999999999994,50.2442129913338,83.3520982575898,350.44032796224,17.8,-1.76520000000001,"3"
"Colombia - 2016",13.4333333333333,-0.209,96.6630018412162,1.17905937354167,-0.5,1.9521357341013,3.45626405052576,76.5283333333333,0.0389999999999997,47.5489300700095,87.5449296799728,333.246470133464,15.6,-1.33340000000001,"1"
"Comoros - 2004",71.2333333333333,-0.224333333333334,89.1721667576474,2.39107049737735,-0.73333333333332,0.215371066246929,2.19058667715474,59.753,-0.0803333333333338,85.1537791030731,31.6044255149481,8.62877750396728,98.8666666666667,-2.53559999999999,"3"
"Comoros - 2008",66.8,-0.208333333333329,85.8581401017237,2.39699640685968,-2.40000000000001,0.193133606326162,2.28611589641961,60.745,-0.168000000000001,81.0086456628346,33.4223293773314,8.02894512812297,91.8,-2.02846666666667,"3"
"Comoros - 2012",60.3333333333333,-0.308333333333337,82.599591172689,2.41644991209277,-2.7,0.20784473384131,2.38164511568447,62.2323333333333,-0.175333333333334,77.980007858374,34.5159751628111,9.21913369496662,81.7,-1.0142,"1"
"Comoros - 2016",54.1,-0.460666666666661,80.1622970858284,2.34681956605008,-2.40000000000001,0.224430461927374,2.46921356667727,63.4616666666667,-0.112,75.617328746127,35.505863449411,8.27949301401774,71.9,-1.81900000000002,"1"
"Congo, Dem. Rep. - 2004",100.033333333333,-0.0526666666666742,35.5677361814856,3.05004266042784,-4.66666666666666,0.0202840407980478,1.18515593333333,52.1486666666667,-0.498333333333333,94.9386971324161,20.871015772598,0.33711276948452,146.033333333333,0.885599999999997,"3"
"Congo, Dem. Rep. - 2008",90.8,-0.141000000000005,37.798016642224,3.25805063709183,-4.46666666666665,0.0297591729865289,1.3764954,55.0783333333333,-0.416999999999998,96.0004278742643,20.5190272797462,0.740779062112172,127.533333333333,0.495333333333349,"3"
"Congo, Dem. Rep. - 2012",81.9,-0.324999999999996,40.0780604816403,3.33545795058974,-3.8,0.0345004256460399,1.7,57.4166666666667,-0.307666666666666,97.0487235810842,20.4905512356994,1.6533321539561,111,-0.285200000000003,"3"
"Congo, Dem. Rep. - 2016",73.7666666666667,-0.510666666666673,42.3942135993275,3.30180783424094,-3.23333333333333,0.0420670752008252,2.06,59.2456666666667,-0.255000000000001,97.5449814941651,20.4408889667682,2.85939828554789,97.1666666666667,-1.02479999999998,"1"
"Congo, Rep. - 2004",64.2666666666667,-0.0446666666666644,58.6348038861949,2.90033779849658,-6.39999999999999,0.237848751537192,3.64666666666667,53.8583333333333,-0.426333333333334,80.5476610127311,12.6664864800798,5.29554796218872,99.6,-0.212400000000002,"0"
"Congo, Rep. - 2008",49.6666666666667,-0.213999999999999,62.7065917693286,3.39738131613501,-5.5,0.312707096716404,2.52,57.5266666666667,-0.512666666666666,79.6815549754743,14.5302061832459,18.5261786778768,73.8,-0.290266666666668,"3"
"Congo, Rep. - 2012",42.1,-0.44533333333333,66.9512183907692,2.81146467776052,-1.76666666666667,0.543625480055577,2.52,60.767,-0.328666666666667,79.7318353285298,16.6311320698641,26.2151425679525,60.4333333333333,-0.446000000000012,"3"
"Congo, Rep. - 2016",38.5333333333333,-0.58133333333334,71.1477618144135,2.48794425633698,-1.66666666666667,0.663563119654191,2.52,63.0783333333333,-0.215000000000001,80.8441787068663,18.9414471801669,28.4184919993083,54.2333333333333,-1.2234,"0"
"Costa Rica - 2004",10.0333333333333,-0.49666666666667,95.5467477023101,1.54263876958705,-0.300000000000001,1.59136784895494,4.075,77.869,0.0503333333333336,53.8315999178874,93.9787667244615,191.86099243164,11.8,-1.17319999999999,"2"
"Costa Rica - 2008",9.63333333333333,-0.207333333333334,97.1778717811857,1.35371650915149,-0.133333333333335,1.76644851226481,4.74037811896029,78.364,0.0650000000000004,48.7756916884841,94.8493118197377,292.975713094076,11.0666666666667,-1.03566666666668,"1"
"Costa Rica - 2012",8.9,-0.167666666666667,98.4926437968672,1.21101183388492,-0.299999999999999,1.60345635685762,6.63575442203562,78.9206666666667,0.0663333333333336,45.7526905796188,96.0637131671716,523.172637939453,10.2,-0.760600000000004,"2"
"Costa Rica - 2016",7.7,-0.234666666666666,99.5079820912586,1.08733236682009,-0.233333333333333,1.60774573040381,7.10634751551122,79.567,0.0709999999999997,44.6118345019992,97.2685359295306,631.038106282552,9.06666666666667,-1.2614,"1"
"Cote d'Ivoire - 2004",89.4666666666667,-0.404333333333341,71.1885697856013,2.14003218114797,-3.43333333333334,0.38652345466783,4.38666666666667,49.6116666666667,-0.126333333333333,88.391910842639,22.2693381566385,6.20920991897583,132.466666666667,-1.08940000000001,"2"
"Cote d'Ivoire - 2008",81.0666666666667,-0.388666666666666,71.7219995387786,2.19793732440684,-3.7,0.357393966817536,4.17803108581157,51.1113333333333,-0.378333333333334,88.4137341159767,24.7249655270653,8.78999137878417,118,-1.22900000000001,"2"
"Cote d'Ivoire - 2012",72.8333333333333,-0.206333333333333,72.2097126529079,2.38533538665313,-3.13333333333334,0.371715924855375,4.19992245299876,53.6183333333333,-0.399000000000001,86.1507050419373,27.5740209077241,10.8842817942302,103.266666666667,-1.5082,"2"
"Cote d'Ivoire - 2016",65.4,-0.198999999999998,72.6541555220365,2.5209143761965,-2.86666666666666,0.455868529462436,4.72219991343068,56.0466666666667,-0.294333333333332,83.1265109641381,30.576150135557,16.5216811498006,90.7333333333333,-1.35719999999999,"2"
"Croatia - 2004",6.33333333333333,0,98.6581063979575,0.0384151642778734,-0.333333333333333,5.17688564227191,3.63,74.950487804878,0.0666666666666682,49.4775574670573,96.2076552872254,409.472279866536,7.36666666666667,-0.126599999999998,"3"
"Croatia - 2008",5.26666666666667,0.213333333333335,99.0127474550738,-0.0034029981216413,-0.266666666666667,5.33811888584225,3.93888888888889,75.8182113821138,0.305333333333333,48.9426160591317,96.2990815685835,881.979329427085,6.13333333333333,-0.311466666666666,"1"
"Cyprus - 2004",4.7,-0.244,99.9611450143571,1.69629151732114,-0.366666666666666,7.41496984332312,5.76666666666667,78.385,-0.0110000000000001,46.0192895009768,99.8371248121306,476.616994222005,5.53333333333333,-0.158199999999999,"2"
"Cyprus - 2008",3.56666666666667,-0.0553333333333317,99.850405087614,1.7040299315808,-0.3,7.69494509247557,6.07666666666667,78.915,-0.00499999999999989,43.1258494999077,99.6669550240596,753.168070475261,4.3,-0.1904,"0"
"Cyprus - 2012",2.76666666666667,-0.0800000000000018,99.7315087859783,1.10357488435425,-0.166666666666667,6.54193158289172,6.08992651344266,79.621,-0.000333333333333741,41.4248371235677,99.4633000443329,936.766357421875,3.33333333333333,-0.254799999999999,"1"
"Cyprus - 2016",2.2,-0.140999999999998,99.6229808864817,0.758327062276905,-0.166666666666667,5.40346832550532,6.2256950314531,80.347,0.043333333333333,42.382310671484,99.2560566209976,717.265380859375,2.73333333333333,-0.1158,"1"
"Czech Republic - 2004",3.9,0.199999999999999,99.8169816816083,-0.0636957866602055,-0.2,11.71996192012,3.80333333333333,75.3715447154472,0.0666666666666664,41.2574642059369,99.1391434529562,550.881744384766,4.8,-0.0486000000000004,"3"
"Czech Republic - 2008",3.2,0.666666666666666,99.839505698385,0.56125014587011,-0.2,11.7116368043311,3.76333333333333,76.7414634146342,-0.0333333333333332,40.7068246577771,99.138240200093,969.890991210939,3.9,-0.0567333333333337,"2"
"Czech Republic - 2012",2.63333333333333,-0.566666666666665,99.8623734388847,0.212678332418936,-0.100000000000001,10.2952098894787,4.01333333333333,77.7910569105691,0.0333333333333332,43.4887474193047,99.1372485280201,1190.16337076823,3.3,-0.0729999999999986,"3"
"Czech Republic - 2016",2.5,0.133333333333333,99.8800926892094,0.164638248614285,0.0666666666666664,9.45774919928353,5.05826258102867,78.809756097561,0.233333333333333,49.4283336523032,99.1353499957298,1129.08508300781,3.16666666666667,0.244000000000002,"1"
"Denmark - 2004",4.46666666666667,0.0666666666666664,99.9999999970124,0.283309950475146,-0.133333333333333,9.81096881412682,7.75,77.1772357723577,-0.266666666666666,50.7541438433594,99.5972394579557,2986.09879557292,5.36666666666667,-0.1498,"2"
"Denmark - 2008",3.83333333333333,-0.166666666666666,99.999999250728,0.45321960116676,-0.233333333333333,9.32151407528061,7.19333333333333,78.2455284552845,-0.0999999999999996,51.8952380244447,99.59723506472,4580.83577473958,4.56666666666667,-0.1954,"1"
"Denmark - 2012",3.43333333333333,-0.600000000000001,99.9999985532548,0.410735750774835,0,7.35721710536512,7.48476045137327,79.650406504065,-0.266666666666667,53.4681958678401,99.5972316467687,5112.07975260417,4.1,-0.2866,"1"
"Denmark - 2016",3.5,0.266666666666666,99.9999992893005,0.664623258944111,0,5.61492137708405,6.89804485956636,80.7520325203252,0.0666666666666664,55.8561199324631,99.5972301050312,4886.04150390625,4.1,-0.0625999999999998,"1"
"Djibouti - 2016",54.3,-0.483666666666664,75.5786291929299,1.68574407988072,-2.16666666666667,0.678162821549736,7.80288270781746,64.1236666666667,-0.309,53.6705350161603,61.0917080684878,41.4131863911946,65.3333333333333,-0.574200000000001,"1"
"Dominican Republic - 2004",30.9,-0.383333333333333,91.2147346776599,1.42604889955692,-0.833333333333336,2.30529435654703,1.8590772256287,70.2276666666667,-0.016,63.7463162804945,78.737942974275,35.8104279836019,37.8666666666667,-0.374200000000002,"3"
"Dominican Republic - 2008",29.1333333333333,-0.304666666666666,93.1339122666601,1.29653114908244,-0.5,2.20101012488402,1.79733464439102,71.3013333333333,-0.0043333333333333,60.2838362005188,80.2533009690442,80.1679801940919,35.5,-0.718933333333339,"2"
"Dominican Republic - 2012",27.8333333333333,-0.216333333333335,94.7694652371353,1.21050958362668,-0.399999999999999,2.19945986323447,1.9550772256287,72.2843333333333,0.00899999999999856,56.6907748745755,81.756493711043,153.264439900716,33.7,-1.4084,"3"
"Dominican Republic - 2016",26,-0.234666666666666,96.1645513704606,1.13976202978295,-0.800000000000001,2.31840721377682,2.51925224689344,73.2383333333333,0.0140000000000011,54.687455498812,83.1845265712866,169.456904093424,31.3,-0.665599999999998,"2"
"Ecuador - 2004",20.9666666666667,-0.497999999999998,84.5358246341495,1.71468423295484,-1.1,2.01722104124945,1.98999999999998,73.633,-0.0259999999999998,64.1899308328178,72.7826466597676,39.4979457855225,24.8,-0.105199999999996,"2"
"Ecuador - 2008",17.8333333333333,-0.331,87.3913395424135,1.66901880523788,-0.899999999999999,2.20524297741535,3.07000000000001,74.5126666666667,0.00666666666666682,61.0682300515985,77.1787134575592,79.5699030558268,20.9,-0.126400000000004,"1"
"Ecuador - 2012",15.0333333333333,-0.213333333333331,90.2419794198822,1.54234033490284,-0.800000000000001,2.30806701237415,3.93666666666667,75.291,0.00899999999999945,58.0516924265613,81.6702999076094,193.902745564779,17.5,-0.168800000000005,"2"
"Ecuador - 2016",13.0333333333333,-0.217666666666666,93.0313753583271,1.62283669965489,-0.366666666666665,2.68595927957887,3.93,76.1436666666667,0.000666666666666593,55.4375454777314,86.090599238917,267.934153238932,15.1333333333333,-0.696600000000004,"1"
"Egypt, Arab Rep. - 2004",32.0333333333333,-0.212333333333337,98.0914247803305,1.85713219445989,-2.03333333333333,1.94855207250673,4.4111256,69.116,-0.0290000000000008,66.5189743111355,92.5770572601152,19.1095180511475,39.4666666666667,-0.626399999999997,"3"
"Egypt, Arab Rep. - 2008",27.1333333333333,0.425000000000001,98.3835030089784,1.7674154735303,-1.46666666666666,2.411287075571,4.4111256,69.789,-0.0293333333333328,61.1137104967601,93.0505446899534,28.5257199605306,32.8333333333333,0.00953333333333006,"1"
"Egypt, Arab Rep. - 2012",23.1333333333333,0.549000000000003,98.6718077908573,2.10443685943705,-1.23333333333334,2.52277776179541,4.4111256,70.5426666666667,-0.0419999999999989,59.9013372525016,93.512270850691,40.3326403299967,27.5666666666667,1.2814,"2"
"Egypt, Arab Rep. - 2016",19.9,-0.363666666666667,98.9603865640623,2.20383786612381,-0.866666666666664,2.49169666591271,4.4111256,71.3003333333333,-0.056,62.5335704870555,93.9654252152812,50.6391919453939,23.4333333333333,-0.388000000000005,"1"
"El Salvador - 2004",23.2666666666667,-0.705000000000002,80.6138258585888,0.539953208963362,-1.56666666666667,1.06233297608809,2.77833333333333,69.6733333333333,-0.00533333333333363,71.2324913557358,83.6909833457273,87.8223648071289,27.7333333333333,-1.2332,"3"
"El Salvador - 2008",19.0333333333333,-0.345333333333333,85.8250386107134,0.43577846873157,-1.16666666666667,1.11177646626774,2.99333333333333,70.5436666666667,0.0273333333333321,67.1114495646713,84.8705894743261,119.457252502441,22.3333333333333,-1.42086666666667,"2"
"El Salvador - 2012",15.6666666666667,-0.225666666666665,91.1108281480402,0.431540559621219,-0.899999999999999,1.06095785333297,3.28181165140643,71.4503333333333,0.0216666666666674,61.7334639739141,86.0265565164688,149.230784098307,18.3,-1.7962,"0"
"El Salvador - 2016",13.2,-0.147000000000002,95.9786266146131,0.475746099308463,-0.599999999999998,1.06976253614005,3.78116473750253,72.4103333333333,0.0243333333333338,56.5898960158408,87.0065613663594,181.14741007487,15.3,-0.811200000000014,"1"
"Equatorial Guinea - 2004",99.3333333333333,-0.265333333333338,53.3691484800322,4.22146449745935,-4.43333333333331,10.234038278607,1,54.0556666666667,-0.237666666666668,76.3466880934662,57.6932766269188,10.9647315343221,143.266666666667,-0.839999999999975,"3"
"Equatorial Guinea - 2008",87.8333333333333,-0.426000000000002,57.134314463718,4.61518808261692,-4.73333333333333,9.15616923994137,1,54.85,-0.229333333333333,73.0328651498785,61.3142771882423,48.8850784301758,124.966666666667,-1.08086666666668,"0"
"Equatorial Guinea - 2012",77.0333333333333,-0.561,61.6416227104663,4.47666234351198,-3.76666666666667,7.86792789436201,1,55.9516666666667,-0.259666666666666,69.9051486628336,64.6218790828926,92.5435994466146,107.933333333333,-1.56259999999997,"1"
"Equatorial Guinea - 2016",68.1666666666667,-0.549999999999997,64.1768642302987,4.04190579839151,-3.33333333333334,5.44140561239265,1,57.3576666666667,-0.239999999999998,66.9787504563773,66.1820589804531,72.2229563395182,94.0666666666667,-2.23079999999999,"0"
"Estonia - 2004",6.7,0.333333333333332,99.2356420197248,-0.619625584959532,-0.699999999999999,11.9902827856211,4.89333333333333,71.3772357723577,-0.133333333333335,47.4320147990294,99.6942116341647,264.086807250977,8.5,-0.191200000000002,"3"
"Estonia - 2008",4.7,0.6,99.4012998324972,-0.437992604823821,-0.566666666666666,12.8101059731855,4.675,73.0922764227642,-0.100000000000001,47.263018054823,99.4897101481749,621.847788492839,5.93333333333333,-0.556266666666666,"1"
"Estonia - 2012",3.33333333333333,-0.699999999999999,99.5728415748891,-0.296528401205712,-0.366666666666666,13.3169728210888,4.85,75.9951219512195,-0.200000000000003,49.442649617713,99.2817060622541,739.892272949219,4.23333333333333,-1.2864,"1"
"Estonia - 2016",2.46666666666667,0.233333333333333,99.7105344931423,-0.0558638066673508,-0.266666666666667,12.9573083519963,4.92451732630594,77.4219512195122,-0.100000000000003,53.5275099409999,99.132732224612,888.230407714844,3.13333333333333,-1.6866,"2"
"Eswatini - 2004",69,-0.00299999999999656,55.5161954319107,0.414307703776875,1.16666666666667,1.05068217167561,5.75,43.5043333333333,0.710333333333335,81.7745943145004,51.7392414344827,55.8489023844401,115.766666666667,-2.52600000000001,"3"
"Eswatini - 2008",61.3666666666667,-0.233999999999998,59.5000131312722,0.62056672068194,-3.23333333333333,1.02892506729273,6.83499999999999,43.4036666666667,-0.359666666666666,79.4023101459121,53.7312893246714,114.206665039063,105.566666666667,-2.49939999999999,"3"
"Eswatini - 2012",54.0666666666667,-0.640666666666664,63.811248033727,0.680837956409897,-8.39999999999999,1.0474891403117,8.7034350967518,48.2013333333333,-0.991333333333335,77.7083792545502,55.8399829561262,143.91493733724,78.2,-2.4462,"3"
"Eswatini - 2016",47.3333333333333,-0.429000000000002,67.9356975438307,0.822309855039809,-5.23333333333334,0.916952965078525,6.79091587076573,55.2966666666667,-0.869666666666667,75.3025648349019,57.8702249346568,88.3775278727213,61.6666666666667,-0.623000000000005,"2"
"Ethiopia - 2004",76.6,-0.913666666666664,23.3337747850618,2.84823345938066,-6.39999999999999,0.0682959276056332,2.64499999999997,54.2446666666667,-0.595000000000001,98.7175957703927,4.10926610143063,2.26908353964488,121.6,-3.8852,"3"
"Ethiopia - 2008",62.9,-0.736333333333334,28.9809298045918,2.75170559303043,-5.60000000000001,0.0749224530381603,3.7,58.4606666666667,-0.573,96.9571838546992,4.99720309776742,2.31906421979268,97.2,-3.16646666666668,"3"
"Ethiopia - 2012",51.9,-0.478999999999999,34.3087955379468,2.80866616695262,-4.33333333333333,0.08183652283699,3.42,62.471,-0.362666666666668,91.3431004595384,5.94081213217516,3.01393381754558,77.6666666666667,-1.729,"3"
"Ethiopia - 2016",43.1333333333333,-0.425333333333334,38.9682156938001,2.75471865105166,-3.49999999999999,0.135444852806124,2.99869393184196,65.0256666666667,-0.191666666666666,84.0445945114485,6.86342500309159,5.47187312444051,62.3,-2.25020000000001,"2"
"Fiji - 2004",19.1333333333333,-0.330666666666669,94.5919951309719,0.160764954844426,0.06666666666667,1.34420062250875,5.76941340000003,66.1403333333333,0.0889999999999995,56.2773541699377,80.890703905628,67.4182815551758,22.4666666666667,0.815399999999997,"1"
"Fiji - 2008",19.9666666666667,-0.194999999999997,94.2958648647443,0.950174263612984,0.233333333333334,1.30492367919576,5.32428571428574,66.4173333333333,0.144333333333334,52.5290277211853,85.6264452859126,103.232950846354,23.5333333333333,0.587600000000002,"1"
"Fiji - 2012",20.0333333333333,-0.0316666666666627,94.0422932163332,0.443440921969247,-0.0666666666666629,1.30219817476236,4.41037077829472,66.7576666666667,0.0696666666666665,51.4192192117088,90.2001595151379,89.917241414388,23.6333333333333,0.131999999999998,"2"
"Fiji - 2016",20.6,-0.144666666666666,93.8031296693152,0.260491262331626,0.333333333333332,2.24267686957151,3.95508181262541,67.1026666666667,-0.00200000000000067,53.2747742248297,94.3653886499006,112.79850769043,24.3333333333333,0.690000000000005,"1"
"Finland - 2004",3.26666666666667,0.166666666666668,99.9999976637357,0.257062883940058,-0.0999999999999996,12.6068632826303,5.61337719386949,78.4008130081301,-0.166666666666666,49.7876024508796,99.4481449050306,1880.81526692708,4,-0.271999999999998,"2"
"Finland - 2008",2.83333333333333,-0.0333333333333332,100.000001537446,0.424918750971143,-0.133333333333334,11.7544161979127,5.40333333333333,79.3487804878049,0.0999999999999996,50.1053890774092,99.4480717765265,2947.2635904948,3.46666666666667,-0.301866666666667,"0"
"Finland - 2012",2.36666666666667,-0.233333333333334,100.000001501777,0.465620909882724,-0.133333333333333,10.3718463153862,6.28,80.3227642276423,0,52.1167891121902,99.4479605099616,3389.87280273438,2.86666666666667,-0.3616,"2"
"Finland - 2016",2.03333333333333,-0.433333333333332,100.000001110526,0.343455165008519,-0.1,8.25694214295294,6.42786775236621,81.3634146341464,0.0666666666666664,57.776051908564,99.4478672213224,3344.94352213542,2.5,-0.321999999999999,"1"
"France - 2004",4.03333333333333,-0.0666666666666664,99.9223193899142,0.724108084954907,-0.2,6.10158038249298,5.04333333333333,79.5130081300813,-0.0666666666666682,53.8638642441478,98.6607295819009,2337.85534667969,4.9,-0.135800000000001,"3"
"France - 2008",3.63333333333333,-0.166666666666668,99.9534529578779,0.62491957856836,-0.100000000000001,5.7877178641768,4.87333333333333,81.0463414634146,0.0666666666666664,53.8771935774758,98.6577381600827,3314.32576497396,4.4,-0.130533333333334,"1"
"France - 2012",3.53333333333333,-0.166666666666666,99.9821259786521,0.487233255505178,-0.0666666666666664,5.19398476844847,5.02,81.9154471544715,0.0333333333333332,55.4085089559153,98.654712473965,3601.05908203125,4.23333333333333,-0.12,"2"
"France - 2016",3.5,-0.333333333333332,100.000001005884,0.364380635366759,0.0333333333333332,4.57345972943356,4.94207593381265,82.5382113821138,0.333333333333334,59.2592242277247,98.6515961619207,3439.880859375,4.13333333333333,-0.3842,"1"
"Gabon - 2004",50.5666666666667,-0.111333333333334,81.2154819221392,2.44620722549131,-1.96666666666667,3.50940331749073,3.06,57.8116666666667,-0.0899999999999981,81.6913988124285,37.0606565623012,65.5743446350098,78.5333333333333,-2.58620000000001,"1"
"Gabon - 2008",45.4333333333333,0.117000000000004,82.9877739907252,2.93502379159222,-2.63333333333333,2.82242929360042,3.06,59.258,-0.378666666666668,75.1846010682679,40.6277554361994,98.6068852742514,69.5666666666667,-2.43153333333335,"2"
"Gabon - 2012",40.2666666666667,0.0446666666666715,84.2873683020332,3.63471578470157,-2.36666666666666,2.92806130453053,3.06,62.164,-0.423999999999999,69.8547895818838,44.3113050138994,150.858774820964,59.2333333333333,-2.12219999999999,"3"
"Gabon - 2016",35.6666666666667,-0.24433333333333,85.3682608437806,3.3283362922578,-2.6,2.72605937168634,3.06,64.883,-0.282666666666666,66.9623123779433,47.2762612018877,135.310020446777,49.7,-1.98779999999999,"1"
"Gambia, The - 2004",56,-0.214666666666673,75.4363516720634,3.18693267378963,-4.43333333333334,0.212381843529508,1.60875000000001,57.1576666666667,-0.253666666666666,97.4677837597588,53.3205014503123,6.39805857340495,98.7666666666667,-2.84880000000001,"2"
"Gambia, The - 2008",49.5666666666667,-0.120333333333342,76.0523695959593,3.00322236906571,-3.63333333333334,0.217650128695486,1.99375000000001,58.6653333333333,-0.201000000000001,94.4112135574089,47.7107020718535,10.2554499308268,82.7666666666667,-2.73633333333332,"1"
"Gambia, The - 2012",44.2666666666667,-0.174666666666667,76.7951468540364,3.01474458800142,-2.83333333333334,0.24068702683111,2.52333333333333,59.9106666666667,-0.147333333333334,91.2236804759939,43.0136256074691,11.0341555277506,70.0666666666667,-2.51140000000001,"2"
"Gambia, The - 2016",39.8,-0.325333333333333,77.6404263844698,3.00770821290163,-2.26666666666667,0.250815782344734,2.66,60.9143333333333,-0.133333333333333,89.3556590303048,39.3615797366296,4.33491802215576,60.0333333333333,-2.5416,"2"
"Georgia - 2004",25.4666666666667,0.0960000000000001,93.7540647947546,-0.730627296187436,-2.66666666666667,0.969117863083686,3.03733980000001,70.34,0.138666666666667,50.7976437128946,93.8463980360804,10.8150091171265,28.8333333333333,0.480999999999995,"3"
"Georgia - 2008",17.1333333333333,0.34566666666667,94.9031426724128,-0.464640658730726,-2.03333333333333,1.54739988615939,2.34857142857141,70.782,0.163333333333334,49.1168860283063,92.6018532244174,31.2719383239746,19.1666666666667,0.380133333333333,"2"
"Georgia - 2012",11.7,0.152000000000001,96.0079807667576,-0.756068271813631,-1.1,2.01982414808898,1.80904761904761,71.7766666666667,0.0460000000000012,47.7262562433946,91.5001675389812,56.5011901855469,13.1,0.178400000000003,"3"
"Georgia - 2016",9.4,-0.109,97.9086955600462,0.088083968178556,-0.366666666666667,2.5872855386776,1.76,72.9623333333333,-0.0626666666666669,50.0176823468466,90.4929255029842,103.087750752767,10.5333333333333,-1.048,"2"
"Germany - 2004",4.1,-0.0666666666666664,99.999999203284,0.0672606317814154,-0.0999999999999996,9.97297731256737,4.10347155371296,78.430081300813,-0.0666666666666664,48.9390280974251,99.2199550172526,2346.68400065105,5,-0.5198,"2"
"Germany - 2008",3.7,0.0666666666666682,100,-0.14555297164703,-0.0999999999999996,9.63397522448362,4.18666666666667,79.4674796747968,0.133333333333335,50.7896021172433,99.2223714724638,3136.43107096354,4.5,-0.460400000000002,"1"
"Germany - 2012",3.43333333333333,0.0333333333333332,100,-0.606395091709104,-0.0999999999999996,9.17898418011296,4.63,80.3211382113821,0.133333333333335,51.966298087575,99.2245477960777,3620.13484700521,4.1,-0.3416,"1"
"Germany - 2016",3.3,0.333333333333332,100,0.696599513897471,0,8.87861678326507,4.40997700585311,80.9073170731707,0.333333333333334,52.5602958695367,99.2248675969685,3761.61393229167,3.9,0.00640000000000107,"1"
"Ghana - 2004",57.9,-0.402333333333331,67.3466311270444,2.4634207819531,-3.19999999999997,0.359932078838792,6.38333333333343,57.8116666666667,-0.211333333333334,79.9043807143539,9.79136859144746,6.3390204111735,88.4,-1.14360000000001,"3"
