Country Name,Adjusted savings: education expenditure (% of GNI),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Fertility rate, total (births per woman)",Land area (sq. km),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Population density (people per sq. km of land area),Population growth (annual %),"Population, total","Preprimary education, duration (years)","Primary education, duration (years)",Rural population,Rural population (% of total population),Rural population growth (annual %),Scientific and technical journal articles,"Secondary education, duration (years)",Surface area (sq. km),"Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)",Urban population,Urban population (% of total population),Urban population growth (annual %)
Sub-Saharan Africa (excluding high income),3.504313111731854,123.71655982268935,40.746070568381334,13.731651992299165,5.574789753175156,21238901.000060998,53.69931816852003,50.77425363087309,52.2157533685366,156371677398.0,4.453433780729612,64.48870504563486,9.551444870744996,17.5596109316418,130629777878.0,4.678620194398824,58.69730966745346,9.948916453151616,19.271233342638002,34.7430626470682,2.68236467920384,737904468.0,3.0,6.0,493576834.0,66.89710466197162,1.9896535642366935,9196.229690333867,6.0,21764701.000060998,47.59735887009753,41.0785464301878,244327634.0,33.10289533802837,4.11110526113506
Suriname,3.4447781,77.6792,22.401,7.366666666666667,2.7803333333333335,156000.0,72.08166666666666,65.384,68.57066666666667,269513577.6666667,0.21799804642173334,93.86734388451912,0.9789604642835549,2.6961235835836526,294837289.3333333,3.55325626255202,80.99595672771923,5.70628876019435,7.376599543730433,3.1647115384615367,1.1701325438731232,493695.0,2.0,6.0,164427.66666666666,33.30566666666667,1.079109015618447,4.266666666666667,6.333333333333333,163820.0,76.31676999999999,62.5058,329267.3333333333,66.69433333333335,1.2157060348360067
Sweden,6.524454759055076,6.2394,11.166666666666666,10.233333333333333,1.7433333333333334,410340.0,82.63333333333334,78.23333333333333,80.37967479674796,118754333333.33333,1.2817183334505915,86.53506442935823,3.1749926534433164,12.1832172371912,98521104274.0,1.6389974570918924,88.02698005184375,4.264800584512851,10.334022491064362,21.917866484703765,0.38844489898800694,8993777.333333334,6.0,6.0,1415816.0,15.742333333333333,-0.004613854517938367,15534.830000000002,6.0,450300.0,91.6095798,87.021606,7577961.333333333,84.25766666666668,0.46205683299463435
Switzerland,4.633333333333334,5.0048,9.833333333333334,8.299999999999999,1.41,39519.667154947936,83.60000000000001,78.43333333333334,80.9536585365854,119417333333.33333,0.21526235339534697,88.22171676419954,3.3493672398263397,11.56302088240517,114177666666.66667,0.13658547420439968,91.95617339129363,2.879416536068407,7.90724113450198,186.95961048631966,0.6899823679496057,7388580.333333333,2.0,6.0,1961487.6666666667,26.547666666666668,0.5933614012665089,14206.220000000001,7.0,41290.0,92.11910280000001,86.2200314,5427092.666666667,73.45233333333333,0.72492677164444
Syrian Arab Republic,2.5960693,54.88720000000001,30.488,3.4433333333333334,3.856666666666666,183576.66666666666,76.49166666666666,72.11099999999999,74.21566666666666,18747515403.333332,8.004190184483233,65.1266165074655,1.0351143833958065,12.947412186501765,18632890830.0,9.051243583678543,41.21576861213103,10.173293292091282,40.3960513284457,97.3331114643504,2.4019696485133233,17868071.666666668,3.0,4.0,8322507.0,46.584,1.6179210707116167,127.38,8.0,185180.0,85.403059,76.07497799999999,9545564.666666666,53.416,3.0908033613528634
Tajikistan,2.7600000000000002,43.40559999999999,29.61966666666667,6.884666666666667,3.658,139960.0,67.48199999999999,63.303666666666665,65.29666666666667,898026765.0,0.170034172440394,55.43439546806013,0.9000034323568024,8.421966285866278,1203017340.6666667,0.06518350274244065,18.711576495512766,4.697784600646287,12.298761176593798,47.61659759931407,1.82879214475514,6664419.0,4.0,4.0,4897791.333333333,73.49166666666667,1.826523626216943,34.21666666666667,7.0,142550.0,71.46684640000001,62.7353736,1766627.6666666667,26.508333333333336,1.8350816517046835
Tanzania,3.31222222222221,133.885,41.745000000000005,11.949666666666667,5.649333333333334,885800.0,55.20466666666667,51.992333333333335,53.60566666666667,1427872843.3333333,0.568106067444479,60.2291091637085,5.363458064195814,13.09834925794929,2669684556.0,0.46050589140497733,56.3992168661348,12.0275978147912,23.416531288996335,42.2096293369459,2.8166348001981767,37389289.666666664,2.0,7.0,28326890.666666668,75.77366666666667,2.0272626148097266,191.3133333333333,6.0,947300.0,47.138134400000006,39.579293,9062399.0,24.226333333333333,5.325002703443407
Thailand,4.297142857142837,42.1208,13.141333333333334,7.093333333333334,1.5810000000000002,510890.0,75.323,68.29700000000001,71.73866666666667,95567117051.66667,0.28237110875758165,69.94614707603996,22.187449297327067,7.58403251787539,96124843788.33333,1.7611918919300968,69.60229890132787,21.444568485997234,7.1919407207448,127.203738573861,0.693592684884786,64987118.0,5.0,6.0,41475328.333333336,63.82633333333333,-1.2093201623217267,2879.2766666666666,6.0,513120.0,80.7835696,67.577715,23511789.666666668,36.17366666666667,4.142210020122663
Togo,3.5933333333333333,93.2272,39.53,12.170666666666667,5.229666666666667,54390.0,55.016333333333336,53.478,54.258,395710458.3333333,1.3265700416480923,20.0262688483602,6.24590907146638,15.496608091416434,572007112.6666666,2.7312955196038033,57.3763693435043,12.268818578072219,21.741780131125598,100.57023349880511,2.558517031352503,5470015.0,3.0,6.0,3570139.6666666665,65.27533333333334,1.8582625851891497,24.72,7.0,56790.0,51.2684724,46.955266800000004,1899875.3333333333,34.72466666666667,3.88828943688272
Tonga,2.93,20.3536,28.53333333333333,6.948999999999999,4.174333333333333,720.0,71.241,68.36066666666666,69.82033333333334,15369688.666666666,0.03803225974220457,95.07556687738656,4.629480714385583,0.2569201484856663,106940429.33333333,0.8994877169053067,71.97536653500741,26.917204123024003,0.20794162506331096,139.21851851851866,0.6279144158855794,100237.33333333333,2.0,6.0,77055.66666666667,76.87333333333333,0.590269936113931,1.7999999999999998,6.0,750.0,77.3870266,67.73972619999999,23181.666666666668,23.126666666666665,0.7531483826218976
Trinidad and Tobago,2.8699999999999997,38.2932,15.045666666666667,7.623666666666668,1.7586666666666666,5130.0,73.044,67.90766666666667,70.42766666666667,7545229419.666667,0.5935579963693973,72.03384020287841,3.0408439307152904,27.372601800752204,4858910693.333333,0.8401071478484373,59.720370253630904,3.6401249998384935,39.43952259852066,251.4739441195583,0.49965027626440534,1290061.3333333333,2.0,7.0,578536.3333333334,44.845,0.9190008876491573,142.82666666666668,5.0,5130.0,78.02093980000001,66.65799179999999,711525.0,55.155,0.15997585124431435
Tunisia,5.946666666666666,6.2274,16.484333333333336,5.777,2.001333333333333,155360.0,76.63133333333333,71.71266666666666,74.03099999999999,9165272322.666666,1.1608393741915055,86.41341145959858,0.386774106974972,4.650423883700057,12418154670.333334,2.102103447831047,78.42697990887676,2.95218254319663,13.612783396716466,64.526100669413,0.7859667379277763,10024775.0,3.0,6.0,3516115.0,35.076,-0.19197474461385636,1378.1900000000003,7.0,163610.0,85.73243599999999,76.989119,6508660.0,64.92399999999999,1.3190444558811
Turkmenistan,2.32,23.5112,22.96766666666667,7.534666666666666,2.6743333333333332,469930.0,68.62866666666667,60.88433333333333,64.69866666666667,3453640212.6666665,4.210904142811733,27.454512530189763,0.2679998320480685,11.648864898755976,2063357702.3333333,2.462170582320447,40.8201689582995,3.4915542441525353,6.554754606156023,10.011271182232809,1.0297767889924414,4704596.666666667,4.0,3.0,2501969.0,53.183,0.5982013521978987,3.8766666666666665,7.0,488100.0,71.97829459999998,55.502645599999994,2202627.6666666665,46.817,1.5222092353334233
Uganda,3.6298098611111,160.5056,47.429,13.469333333333333,6.659666666666666,199810.0,52.94133333333334,48.17166666666666,50.550333333333334,666637300.0,4.374515331867407,59.11231055898897,0.7244242995669897,2.2680996513560165,1718407948.3333333,0.010213604879238688,44.43367079308584,10.333555342569433,20.779420273926835,134.27161470063234,3.1777311943451205,26828811.333333332,3.0,7.0,22397000.333333332,83.49066666666666,2.6465020369491765,188.08666666666667,6.0,241550.0,43.8156366,33.8981638,4431811.0,16.509333333333334,5.908444910157144
Ukraine,5.219605275813778,29.731800000000003,8.833333333333334,16.2,1.2009999999999998,579353.3333333334,74.02666666666667,62.49,68.11764227642277,30033257884.666668,1.7287439822069623,41.861734938171864,5.7598566637199236,19.6618633210721,29699035288.333332,1.5285965147612257,39.57681683685456,4.134649475090927,7.623200098006607,81.91303546053844,-0.7675827291647296,47456582.0,3.0,4.0,15374146.0,32.39533333333333,-1.2881768103903768,5798.586666666667,7.0,603550.0,78.4984802,49.58101740000001,32082436.0,67.60466666666667,-0.5173470482085006
United Kingdom,4.517268707251856,26.105,11.866666666666667,9.833333333333334,1.7366666666666666,241930.0,80.96666666666665,76.63333333333333,78.7471544715447,347591666666.6667,1.5369617508018711,87.47926693171978,2.4170018122918564,10.983771317478366,462554666666.6667,3.958177777083886,78.37686885841994,7.838997520946639,17.664953364496167,248.05617051764298,0.5737318443659234,60012229.333333336,2.0,6.0,12225168.0,20.372333333333334,-0.8365530750113578,79918.05,7.0,243610.0,89.73136240000001,83.96470520000001,47787061.333333336,79.62766666666666,0.9377635879433991
Upper middle income,3.2715938951364762,31.925670445586462,15.551243160987168,7.130719220049841,1.9039100034510799,57560693.9596354,73.80505318932397,68.9031442949008,71.24971496272747,1741906649343.3333,1.7934550709057502,77.02471465899816,6.641335330059785,9.893273403632058,1525002717035.3333,3.26857137557246,70.16271524336663,10.1887460055015,12.2694962169902,44.147477609815574,0.8260210148984629,2541159487.0,3.0,6.0,1187523322.3333333,46.76811788814749,-1.1887260210954367,232634.34105160367,6.0,59119447.833333336,80.88150598533734,71.90484952435384,1351931542.0,53.23188211185251,2.6657694042477367
Uruguay,2.318572199675497,63.2594,15.342333333333334,9.349666666666666,2.126333333333333,175020.0,79.26166666666667,71.83033333333333,75.59933333333333,2843246803.3333335,3.2432534123441967,49.75320404419893,6.191338584689137,47.00354254345683,3062551800.0,0.592274407896035,26.80305351919347,5.757737412735943,72.6046720729105,18.982491524778137,-0.04248997831537495,3322315.6666666665,3.0,6.0,230072.0,6.925000000000001,-3.5888597133713867,315.06,6.0,176220.0,85.8774796,74.8323864,3092243.6666666665,93.07499999999999,0.22648662777335601
Vanuatu,5.501428571428558,57.2284,32.970666666666666,5.698,4.339666666666667,12190.0,69.67133333333334,66.88066666666667,68.172,38945364.333333336,0.936299040789093,63.04456301247651,18.426208466856824,17.592929479877558,163852744.33333334,0.3727161434084483,84.75110846470052,13.06047776239956,1.8156976294914642,16.745091605140832,2.54123073057147,204122.66666666666,2.0,6.0,157553.0,77.19033333333334,2.1687968877536297,9.606666666666667,7.0,12190.0,75.73808439999999,68.2596334,46569.666666666664,22.80966666666667,3.8120068229099533
"Venezuela, RB",3.6383345249999834,91.21780000000001,22.52133333333333,5.1786666666666665,2.6646666666666667,882050.0,76.734,69.008,72.73866666666667,40879719118.0,30.454291463968733,57.1351440734914,0.634816705989779,0.9353639557796131,15121011053.0,2.0993238074460665,63.15779081434556,3.3829433412219694,4.520179596540023,29.469480188197963,1.7236069176492765,25993555.0,5.0,6.0,3137865.6666666665,12.072000000000001,1.508473082747117,1176.22,5.0,912050.0,83.236052,69.6516812,22855689.333333332,87.928,1.7531796130321666
Vietnam,3.547883570988653,29.064400000000003,16.759666666666668,5.645,1.8963333333333334,310070.0,78.30233333333332,69.42333333333333,73.87366666666667,26405926805.333332,1.3719445233816023,73.5355156409304,20.390427845850134,4.7021119898378325,31330178006.0,0.6305451461256707,65.86666264122097,27.063525875955435,6.4392663366979095,267.8934197654293,0.9265859340761136,83065712.66666667,3.0,5.0,60896316.333333336,73.31466666666667,0.12496080289107565,347.3066666666667,7.0,329945.3255208333,85.59967540000001,70.2340478,22169396.333333332,26.685333333333336,3.162610133879017
World,4.20377679112124,50.623218276641865,20.691718679049835,8.27992092443643,2.6071167359616734,127370873.36870234,70.87674821051426,66.55181855975964,68.63320542956791,8802727508809.0,1.1350120295426867,78.01671469178123,8.889515299612365,17.855277020671704,9117916521924.0,1.6525665325684633,71.1769978436994,13.311819818259366,23.892338855178934,50.49606446700397,1.2542223006248168,6431727457.333333,3.0,6.0,3301869753.6666665,51.35529423883526,0.26755086790452265,1340782.59542202,6.0,131607143.91003966,76.3683022510578,68.0996111952361,3128119918.6666665,48.64470576116474,2.3177167434876833
"Yemen, Rep.",3.6,81.97000000000001,37.00633333333333,7.507666666666666,5.601333333333333,527970.0,64.52766666666668,61.404666666666664,62.92333333333334,4465616111.333333,0.6153052835296587,27.6968500733212,55.34348095961317,70.57071034040949,4193014679.6666665,0.7328721083119322,69.86636291457584,10.340148711494408,25.245753194012167,37.0175748622081,2.8788664440990837,19544169.0,3.0,6.0,13993220.0,71.60833333333333,2.1270604340687,41.10333333333333,6.0,527970.0,66.1970586,59.309284999999996,5550949.0,28.39166666666667,4.80055159350411
Zambia,2.2940875362403435,155.43120000000002,44.24433333333334,15.198,5.856000000000001,743390.0,49.55466666666666,45.305,47.39066666666667,1566373172.3333333,0.0034659996497427813,49.558649431782634,6.780245774212056,10.710760306019226,2092514859.6666667,0.009511719595856461,32.235256963374574,3.0538384341372264,6.459789257780147,15.543044700628235,2.58452845271996,11554544.0,4.0,7.0,7344187.333333333,63.56933333333333,1.8343199666844068,50.27,5.0,752610.0,36.725506,27.811690999999996,4210356.666666667,36.43066666666667,3.9072376712406798
Zimbabwe,4.387917899999987,104.647,33.217999999999996,17.884,3.7479999999999998,386850.0,44.955666666666666,41.46033333333333,43.167,2177021466.3333335,0.09341098200204323,33.68130993948839,19.721675280368334,22.589496243460403,1579803767.6666667,10.990142520424257,18.422570236574302,3.9110369116651102,6.453571120927774,31.0877041058119,0.33958946015581065,12026278.333333334,2.0,7.0,7902004.333333333,65.70566666666667,0.5807585757076563,152.74666666666667,6.0,390760.0,24.9748328,16.813811599999998,4124274.0,34.294333333333334,-0.12139137682697732
Afghanistan,2.79288574836607,120.17399999999999,40.89366666666667,8.588666666666667,6.176666666666667,652860.0,61.89433333333333,59.156,60.48066666666666,443996754.3333333,2.4623444429214064e-15,7.881209740055209,1.4306461610719277,26.99209722850243,3843838362.0,5.17024433047382,23.009542529578834,16.26350374135713,56.60855903341487,43.55328656475613,2.4706248051552,28434198.666666668,1.0,6.0,21743088.333333332,76.47166666666666,2.1989940585095566,22.24333333333333,6.0,652860.0,61.629249800000004,55.2806378,6691110.333333333,23.528333333333332,3.3586179223142896
Albania,3.09047996176947,19.3662,11.972999999999999,6.749,1.6553333333333333,27400.0,79.03999999999999,73.78399999999999,76.23166666666667,1328136925.0,0.2588802443055185,78.74364640035424,4.352092470572143,5.158199995543886,4740517502.0,0.07844340853357616,68.51514158422167,7.73358007379543,11.006463687676733,106.90819951338199,-0.6458996563272122,2929284.6666666665,3.0,4.666666666666667,1433227.6666666667,48.923333333333325,-2.8440885384831636,86.47666666666665,7.333333333333333,28750.0,89.955694,81.76569719999999,1496057.0,51.076666666666675,1.50592846279185
Algeria,4.4671956,10.434600000000001,23.887333333333334,4.645333333333333,2.795666666666667,2381740.0,75.86333333333333,73.44133333333333,74.63099999999999,60497109062.333336,0.0005034858358648214,84.39999438858489,1.9945116968265098,12.558096136439266,39727103243.666664,0.4700216672181767,68.25273703506033,13.126330238987434,28.4970271682641,14.840962769515835,1.7211015274627632,35347314.666666664,1.0,5.333333333333333,11724887.333333334,33.179,-0.4571271782233093,2007.7933333333333,7.0,2381740.0,83.49071960000002,79.254497,23622427.333333332,66.82100000000001,2.820873835264807
Angola,3.312500000000057,175.69740000000002,46.12066666666667,12.377333333333334,6.258,1246700.0,56.94166666666666,51.84133333333333,54.30133333333333,47244462406.0,1.4487285216926298,38.84278758244527,44.69675359456064,56.39458166502177,20214652494.666668,0.2251518384197997,61.16233109523974,13.569835207835203,27.836600407555135,18.065335418839066,3.6952904688859967,22522053.666666668,4.0,6.0,9222455.333333334,40.967,1.8736415217507032,13.103333333333333,6.0,1246700.0,54.77232180000001,43.37657720000001,13299598.333333334,59.032999999999994,4.979261171880114
Antigua and Barbuda,2.30904761904761,49.496,16.77,6.026666666666666,1.9953333333333336,440.0,76.98133333333334,74.28566666666667,75.68033333333334,204680334.0,13.617853985012358,68.31990602536756,0.055392778793893906,18.06223998962007,702328168.0,34.38086621645254,49.4743941479947,8.54025422189052,16.144739635552767,197.09924242424236,1.5509556975687666,86723.66666666667,4.0,7.0,63469.0,73.17966666666666,2.3577130190873468,3.7533333333333334,5.0,440.0,86.1504122,78.07377819999999,23254.666666666668,26.820333333333334,-0.617698797820566
Arab World,4.830828243617794,50.130462855615995,27.490810254228702,5.729055064516234,3.4753696331756436,11233665.000050833,72.0521516448569,68.42064131284236,70.14988351150798,800938665311.3334,5.7779688629579695,59.9109528305171,11.065025704797767,30.011413120953097,684540193286.6666,9.545926780875659,54.45545699041426,12.247516371225165,31.56919413675003,30.85716258416137,2.42339501780755,346638407.6666667,2.0,6.0,152462861.33333334,43.99009167369786,1.4304650069002165,21690.753333333334,6.0,11274318.333384166,78.77721475191878,71.9363783289564,194175546.33333334,56.00990832630214,3.21694860045903
Argentina,4.526666666666666,63.189600000000006,18.253666666666664,7.721666666666667,2.3556666666666666,2736690.0,78.48466666666667,71.67533333333334,75.11533333333334,64360420225.0,1.9466405267524467,41.54387202143453,12.284134475515167,25.139017286766205,50588651832.0,4.032967519207307,40.38792662466647,15.084918309951668,18.164474323531866,14.780799798296465,0.9147836387183029,40450467.0,6.0,6.0,3765561.6666666665,9.31,-0.7997310252360407,6801.43,6.0,2780400.0,85.59723259999998,74.44867519999998,36684905.333333336,90.69,1.0924738631431077
Armenia,2.801362228571437,26.6078,15.205666666666666,9.686333333333332,1.717666666666667,28470.0,76.187,69.789,73.13166666666666,931999278.6666666,1.0464405458850363,54.21875863930146,2.352692558398209,7.754266965123496,3826410305.0,0.050059718305322194,37.366697258328365,11.300964267613098,20.367601022249165,101.545826015689,-0.634552720970611,2891009.6666666665,4.0,3.0,1054052.0,36.46,-0.3608272502781171,431.82,7.0,29740.0,84.5775218,69.88491499999999,1836957.6666666667,63.54,-0.7912837496103725
Australia,4.826666666666666,15.1808,13.866666666666665,6.566666666666666,1.961,7682300.0,83.86666666666667,79.33333333333333,81.54471544715447,183636666666.66666,1.1113700405909464,58.103163517559665,29.09213959193667,40.785466441849366,191946000000.0,3.20265053629279,59.959428353689134,32.574352267886866,36.83792111001804,2.81914921312628,1.8735188196899133,21657550.0,4.0,7.0,3234748.6666666665,14.937333333333333,1.0733779797540406,39327.66333333333,6.0,7741220.0,92.5023188,87.6585996,18422801.333333332,85.06266666666666,2.0146914318559603
Austria,5.340000000000001,10.0618,9.299999999999999,9.166666666666666,1.4166666666666667,82575.6640625,83.33333333333333,77.7,80.44796747967483,157089000000.0,0.123574934950392,84.95333166583424,2.76780957086322,14.923093399215398,162181000000.0,0.015717213099432675,88.39681765304523,3.3109750522670596,11.587465133855332,101.03148054695532,0.27179630902287405,8342741.0,6.0,4.0,3530465.3333333335,42.31733333333333,0.9436074195906644,10777.08,8.0,83879.00390625,91.8138378,84.24644959999999,4812275.666666667,57.68266666666667,-0.21820541900959167
Azerbaijan,2.99,42.787,17.566666666666666,5.933333333333334,1.88,82635.0,73.778,67.40133333333334,70.57866666666666,27936389888.666668,0.3207818738931257,76.7799035473359,7.305478709171304,12.578444309695934,6619760208.0,0.008866860921362652,40.46986680643267,8.803350042721624,14.658013616431433,107.96446576201367,1.7885966680996768,8921658.333333334,5.0,4.0,4175551.0,46.80466666666666,1.3507923052148856,565.84,7.0,86600.0,81.848527,68.7632628,4746107.333333333,53.19533333333334,2.175312450161753
"Bahamas, The",3.8356,36.7972,15.170333333333334,6.510000000000001,1.8743333333333334,10010.0,74.61099999999999,69.48800000000001,72.07766666666667,686239408.3333334,0.19966158357480368,85.42974955082057,0.49716905387935667,14.3705888656047,2979507772.6666665,1.380269798523645,93.98120865131132,9.806737454126509e-07,4.638521550165037,34.905994005993996,1.69059428392766,349409.0,2.0,6.0,61547.0,17.615,1.4544087948971034,8.36,6.0,13880.0,80.10569880000001,68.1034432,287862.0,82.385,1.7411649764373298
Bahrain,2.6474999999999995,14.4694,16.883,2.340333333333333,2.2006666666666668,760.6666564941406,76.932,75.131,75.91333333333334,4337171952.0,0.0022811463494266967,76.81335221431199,5.02485786633022,23.184366639338595,15507254084.333334,40.9723680711453,39.04084931020563,8.888169026048226,19.9867826186491,1551.45622770678,6.0171910719343,1180192.3333333333,5.0,6.0,134744.33333333334,11.418999999999999,5.59170397760257,185.89666666666668,6.0,760.6666564941406,87.51944859999999,84.64607219999999,1045448.0,88.581,6.072148436257657
Bangladesh,1.692676112464813,91.9026,21.62166666666667,5.811,2.385,130170.0,70.76733333333333,68.36500000000001,69.47933333333334,14834002172.666666,14.138531983261734,75.83091634274142,2.0240000334103,7.287932501127656,24474454132.0,6.454870560262857,43.96801397149377,25.946330731233733,34.0961360230841,1121.10930321887,1.1290874137189302,145934798.0,3.0,5.0,102565046.0,70.28699999999999,0.07923221239930617,1271.72,7.0,148460.0,75.206194,70.78065020000001,43369752.0,29.713000000000005,3.65731504353426
Barbados,5.466666666666666,45.48159999999999,12.027333333333333,8.279000000000002,1.7109999999999996,430.0,79.75533333333333,76.693,78.27333333333333,333502130.3333333,5.1498104807691405,64.17881999347583,0.9443551780182177,30.671369525755,1432000225.0,0.545310278920013,81.28524737116015,5.956692957669009,18.1694423499198,653.628682170543,0.407852253082071,281060.3333333333,2.0,6.0,190945.66666666666,67.937,0.6933688462450053,36.70333333333334,5.0,430.0,85.0331162,78.62019719999999,90114.66666666667,32.063,-0.19443082619602634
Belarus,4.661666666666677,21.9382,11.299999999999999,14.133333333333333,1.497,202873.33333333334,76.46666666666667,64.66666666666667,70.42276422764228,26358425207.0,0.3048165896314619,40.473576817849334,2.53320772392885,10.73977573614696,34276423674.333332,2.22413192846235,26.184643598732702,4.698191790319117,7.7034557075152605,46.86887273426937,-0.24624548216926498,9508444.333333334,4.666666666666667,4.0,2454188.3333333335,25.810000000000002,-2.0383710101559465,1092.7,7.0,207600.0,83.0968168,55.9112892,7054256.0,74.19,0.3841875535285097
Belgium,6.099999999999999,8.429599999999999,11.866666666666667,9.7,1.8500000000000003,30280.0,82.8,77.26666666666667,79.9658536585366,417401666666.6667,1.0278389705646875,87.50311200905374,2.1467634065143866,11.469049020381567,404480333333.3333,0.013952871073811208,84.94761962957297,5.507769915937128,15.0384274993532,356.69365918097736,0.8360719365772398,10800684.0,3.0,6.0,258862.66666666666,2.3970000000000002,-1.1739095255514636,14865.846666666666,6.0,30530.0,90.59567499999999,83.704333,10541821.333333334,97.60300000000001,0.885946871681678
Belize,6.242857142857144,76.2652,23.855999999999998,4.637666666666666,2.7516666666666665,22810.0,74.30566666666667,69.022,71.55233333333332,275292054.0,0.0,85.18875927226043,0.1882128634276574,0.2043722370778659,736747445.3333334,5.057220156261396,56.099402556068235,9.728736544647221,10.357939069260757,13.7942715183399,2.515477338748787,314647.3333333333,2.0,6.0,172286.0,54.754999999999995,2.5466287322433696,7.56,6.0,22970.0,78.8959516,67.8068922,142361.33333333334,45.245000000000005,2.47779131225281
Benin,4.333333333333333,103.7534,39.584,10.290999999999999,5.415666666666667,112760.0,60.391,57.54233333333334,58.99366666666666,445346503.6666667,0.023473599777824834,8.180441565707204,26.430181342083102,37.51875059153337,1797128372.0,0.36861330453150337,50.8377155430317,22.7307992851199,29.2644361981984,79.34518150644438,2.81298126122647,8946962.666666666,4.0,6.0,5136428.666666667,57.41933333333333,1.9257649722354866,106.41000000000001,7.0,114760.0,60.3318908,54.6753578,3810534.0,42.580666666666666,4.022000393163823
Bhutan,3.4199999999999995,39.931999999999995,19.964333333333332,6.5040000000000004,2.3893333333333335,38116.9995117188,68.084,67.62566666666667,67.86366666666667,477544532.6666667,0.011951610506477901,5.541213042666293,0.04552248378805107,0.15331364489980068,642575640.6666666,0.010410576268362613,16.130860602541333,6.149804384120947,6.619048193476067,17.799923271979267,1.0184106085647968,678479.6666666666,2.0,7.0,447672.3333333333,65.987,-0.14888533925957367,11.993333333333334,6.0,38393.9990234375,65.7139904,66.4053058,230807.33333333334,34.013,3.3226864821958
Bolivia,6.98,78.3112,25.493000000000006,7.607,3.2880000000000003,1083300.0,69.92733333333334,65.139,67.47333333333334,6432852208.0,0.42144535087248985,37.400253314754366,2.5885068726884337,2.8296529922156766,5093538249.333333,0.0204886811844755,38.32592540118083,10.769167771929446,11.905111575522435,9.12484230284009,1.6669298980917568,9884941.666666666,2.0,6.0,3362072.6666666665,34.016999999999996,0.354609046128692,85.59333333333332,6.0,1098580.0,72.00005219999998,63.6561882,6522869.0,65.983,2.350287941612693
Botswana,9.100000000000033,48.455999999999996,28.075,9.976,3.0273333333333334,566730.0,60.778333333333336,56.114000000000004,58.44566666666666,4367842895.333333,0.17113336245360633,73.75041007403449,3.4254854922827698,3.965308313286043,5250508125.666667,1.0346783241807034,17.325322992567802,3.978236740327334,4.845555444384907,3.4444632658702865,1.9275125397468666,1952080.6666666667,3.0,7.0,762305.0,39.068999999999996,-1.8290702080145298,161.42666666666665,5.0,581730.0,54.7723206,43.411435000000004,1189775.6666666667,60.931000000000004,4.41273336953336
Brazil,5.316666666666666,68.31240000000001,15.614333333333333,6.0296666666666665,1.8203333333333334,8358140.0,77.08066666666666,69.61066666666666,73.295,183479666666.66666,2.5879203366250603,50.7757983525087,14.532891324598,26.412146325032598,169864666666.66666,0.2765654401180417,57.61790013839197,15.927758250529001,28.541259609826767,23.19616984161547,0.964738874676143,193876835.0,6.0,4.0,30933975.333333332,15.957333333333331,-0.8711949883622149,38569.07333333333,7.0,8515770.0,82.70907519999999,69.7158816,162942859.66666666,84.04266666666666,1.31718151930022
Bulgaria,4.066666666666666,45.2272,10.5,14.733333333333334,1.5966666666666667,108576.66666666667,76.96666666666665,69.8,73.29593495934957,19814575981.333332,1.7692633567959604,61.82448915458641,1.46908867362933,7.324191714728123,28685466160.666668,0.598593201464911,57.613154822452266,3.289693532321517,6.39291289015078,68.5616362806886,-0.6681598512429806,7444201.0,4.0,4.0,2087290.0,28.037666666666667,-1.8782660399138098,2551.2933333333335,8.0,111000.0,85.7070218,69.2771402,5356911.0,71.96233333333333,-0.19269076442311964
Burkina Faso,3.1450420499019867,123.9538,42.88066666666666,11.152666666666667,5.952000000000001,273600.0,56.901,55.69166666666666,56.36366666666667,879247302.3333334,0.6295021028737803,77.75438803127044,1.1972586676783241,2.0662440724642472,1962929443.0,2.1592527157349397,42.43301265411896,14.378796550835702,25.085330007932697,55.35579922027293,3.023552006852357,15145346.666666666,3.0,6.0,11496367.333333334,75.918,2.3072912247610966,126.82666666666667,7.0,274220.0,55.494265000000006,51.596885799999995,3648979.3333333335,24.082000000000004,5.315772544980886
Burundi,5.489999999999999,63.3828,43.02866666666667,10.522666666666666,6.265999999999999,25680.0,58.19166666666667,54.74333333333333,56.479000000000006,75462417.0,10.354669133462183,65.1991705785248,2.6137938127968434,13.356021245444945,437156672.6666667,9.644949641481814,50.66830597470266,8.193168997402589,13.780639872491301,327.09465212876404,3.2815490690552402,8399790.666666666,2.0,6.0,7527524.333333333,89.62133333333333,2.992585932955677,6.146666666666667,7.0,27830.0,55.1725602,48.485739200000005,872266.3333333334,10.378666666666668,5.81211138636029
